AWAY_GOOD_SHOT_season_sum,HOME_GOOD_SHOT_season_sum,AWAY_GOOD_SHOT_5_last_match_sum,HOME_GOOD_SHOT_5_last_match_sum,DIFF_GOOD_SHOT_season_sum,DIFF_GOOD_SHOT_5_last_match_sum
3.7420064980690064,2.2259185125639114,2.336652226637306,2.5911918102837848,4.2419560072474525,5.127269791823239
5.246843322098638,5.082451778902257,3.856321370901502,4.874540377228339,4.917804228401809,5.509109503163419
5.582190421106166,5.6602257250618155,7.122154759229401,6.6525150875570045,5.039017651977825,4.765180164163802
6.463889525362395,8.043647336534411,2.816005182260541,3.510703546398137,5.789878905586008,5.347349182068798
7.780521186802092,5.231944762681197,8.039753577179987,5.701035434410221,3.7257117879395523,3.830640928615117
3.1882974261467876,2.593155325300393,1.6957068099867179,3.759443151321144,4.702428949576802,6.031868170667213
7.506963549451781,8.193129619329298,4.064222071591366,4.377522585137612,5.3430830349387595,5.156650256773123
3.6237633999064878,4.034424952756484,1.6184853723358268,3.959683811359039,5.205330776424998,6.170599219511606
5.963617466582251,1.591248341491972,7.824654253593442,3.33397353177534,2.8138154374548603,2.7546596390909492
7.992366243699221,1.9271687529445236,8.063736341334426,3.138973913972863,1.9674012546226511,2.5376187863192183
3.370345364209035,2.182533668319187,3.146161835885492,2.764734790409405,4.4060941520550765,4.809286477261956
3.7574962716439324,8.60237770907832,3.0641821757225753,7.59522968303448,7.422440718717194,7.265523753655953
8.264499716964504,7.250123873139245,6.503592505689541,6.771959697657277,4.492812078087371,5.134183595983868
2.9908651984101597,2.952546486299253,5.2866076002626805,4.877232032456783,4.980840643944546,4.795312216097051
3.931022616430156,2.7412640408630966,4.020099705784069,1.470949969218149,4.405120712216471,3.7254251317170404
2.7263654814456553,4.335920411452552,3.2884668977518046,6.600470725269897,5.804777465003448,6.656001913759046
2.764684193556562,5.350245658424967,4.255938227819689,3.049323512173925,6.292780732434203,4.3966926421771175
4.042801166263172,4.72561725889903,6.2390839175391,4.046947321514623,5.3414080463179285,3.903931701987762
2.075186975785594,4.32102185203511,1.903658107529425,3.8413722146312175,6.122917438124758,5.968857053550896
8.350855956205235,2.6678964666978375,7.226653123592937,1.5989190831279936,2.1585202552463016,2.186132979767528
3.137681909313476,2.503330013399855,3.238697864201831,3.5232152141722235,4.682824052043189,5.142258674985197
3.970765492626091,2.5653449820115126,2.795865580607682,2.189681694363026,4.297289744692711,4.696908056877672
5.050707780390164,7.837555336480829,4.131212679615208,6.790141718648874,6.3934237780453325,6.329464519516832
7.738958908985822,2.8011066228431,7.359478743186946,3.1916791708930803,2.5310738569286393,2.916100213853067
5.2462807106376665,7.5582446422869705,5.598483949723898,6.3607754292150975,6.155981965824652,5.381145739745601
6.812632998799971,3.207776387441107,7.2942558591951645,3.426850863940245,3.197571694320567,3.0662975023725405
4.580243541428953,4.348298778747756,5.217046203263758,3.884982565830385,4.884027618659402,4.333968181283314
7.4689602831386015,4.888719652243195,7.288296613292593,4.396078439230282,3.7098796845522966,3.5538909129688445
7.056548419421796,1.5165072000945274,6.967471330067884,1.9745823707764802,2.2299793903363656,2.503555520354298
4.512690321944138,2.3085559025518205,1.3468746146627268,1.8179520619377523,3.897932790303841,5.235538723637513
3.0642327725754184,5.459985065023922,4.392391949670316,3.315693227611607,6.197876146224251,4.461650638970646
2.0076337563007787,2.301367980639191,2.217531933520697,1.972635491099269,5.146867112169207,4.877551778789286
5.0,3.7939187009304707,4.485362798378651,2.374162242359425,4.396959350465235,3.9443997219903872
4.817378749492727,5.620469237348281,3.0473766324967135,3.6555180994026335,5.401545243927777,5.30407073345296
3.8394253349540066,2.7776358732967914,2.2792707983250686,1.7776358732967916,4.469105269171393,4.749182537485861
1.5859567024037111,6.103964947787301,1.5132130375363206,4.990905094278951,7.2590041226917945,6.738846028371315
5.079133102828077,4.691101813420913,3.4505030252301707,4.871806980956302,4.805984355296418,5.7106519778630656
5.196946497479688,2.8068703806707007,5.293734224338412,1.910846029442054,3.804961941595506,3.308555902551821
4.712732094826308,2.3955005011428696,5.929892223592239,2.237041691520343,3.841384203158281,3.153574733964052
2.0330912813930886,4.905772361132302,2.0330912813930886,4.905772361132302,6.436340539869607,6.436340539869607
1.2701865935880712,1.4949434343566401,2.331976055245286,2.6411821514461655,5.112378420384284,5.15460304810044
4.773818995146403,2.7263654814456553,6.359391160998861,2.958310244126854,3.9762732431496266,3.299459541563997
3.6652678801415073,2.788019928870061,3.962322610352215,2.4833622980267993,4.561376024364277,4.260519843837292
1.5677376960768732,5.089650401798938,1.7100826538119762,3.055097970985578,6.760956352861032,5.672507658586801
6.877308913660816,4.182493772450398,5.101978172241298,5.746542068433758,3.6525924293947902,5.322281948096229
5.454170710343478,8.657019144691695,4.066168951268576,7.14100837583816,6.6014242171741095,6.537419712284791
5.806947261874734,8.393892994959376,6.337867291129761,7.4647909738552425,6.293472866542322,5.56346184136274
3.556210180421673,3.2716107576731,3.556210180421673,3.2716107576731,4.857700288625714,4.857700288625714
1.936263658665574,5.611424928480075,2.7263654814456553,5.155256741606543,6.83758063490725,6.214445630080443
3.307982590106795,6.95590682907744,1.8484832553398138,4.1422174796782265,6.823962119485323,6.146867112169206
3.295604222811591,2.2773745155007004,4.2832258555163865,2.6061070050406228,4.490885146344555,4.161440574762118
5.0670305038926315,4.477652160873838,4.384681312165505,2.547075378831832,4.705310828490603,4.081197033333164
8.18594169741667,5.463316212917372,8.768182715375678,5.477641459889785,3.63868725775035,3.354729372257054
5.34310833336518,3.8998811252478256,5.604237006567445,3.168208421346772,4.278386395941323,3.781985707389664
7.780521186802092,3.2649961482054963,5.798713908777739,4.587964879917818,2.742237480701702,4.39462548557004
2.3885273852006303,5.582190421106166,1.0122508892383277,5.996716538425845,6.596831517952768,7.492232824593759
7.992366243699221,6.165765110428568,7.235265209590596,7.369910230804939,4.086699433364673,5.0673225106071715
4.247226263359766,2.9192326084852693,5.653260966856756,5.275458686803388,4.3360031725627515,4.811098859973316
4.004431857299423,3.0232082572566226,4.590030366465967,4.46318280050515,4.5093881999786,4.936576217019591
2.5333526391891796,2.6678964666978375,4.01295167974023,0.5527885398065893,5.067271913754329,3.26991843003318
3.816005182260541,2.149354804738013,3.055097970985578,2.9121689998213967,4.166674811238736,4.928535514417909
6.197519809924714,5.367101798503672,9.024120943195367,6.494508300952543,4.584790994289479,3.7351936788785887
4.410621656981205,4.261128673202263,3.0349982652015095,3.8433190943084288,4.925253508110529,5.404160414553459
7.113110450361194,2.5159231866654492,9.571236217895992,1.8719433039020696,2.701406368152128,1.1503535430030398
2.764734790409405,8.089153970557946,3.087703522121727,8.476304877992844,7.662209590074271,7.6943006779355585
6.866267128262555,4.282652543071361,5.020139601652859,3.467133091067759,3.708192707404403,4.22349674470745
3.1681578244939286,6.180101058385036,2.6827950261152784,1.3813501642720538,6.505971616945554,4.349277569078388
2.0076337563007787,5.530920029255029,1.6717133448482269,7.706342656865621,6.761643136477125,8.017314656008697
4.297551102488802,1.8523770146942362,6.171528868256168,4.534726206421366,3.777412956102717,4.181598669082598
2.1882974261467876,3.406767793495574,2.1590629187728787,2.332026652098129,5.609235183674393,5.086481866662625
3.66218330572308,2.5093192781818985,2.4048209138183623,1.903658107529425,4.4235679862294095,4.749418596855532
8.379517151134118,4.3483094797318085,8.85241400002948,4.578256765882952,2.9843961642988455,2.8629213829267366
4.281843358135365,3.0232082572566226,5.195473566339931,4.566825565371392,4.370682449560628,4.6856759995157296
6.532816312079396,5.760917912259016,4.589327746165951,4.080515600209098,4.614050800089809,4.745593927021573
3.923311978925344,3.2428989658913734,4.185864816212636,3.5184034829188953,4.659793493483015,4.66626933335313
2.531315266790335,1.6717133448482269,3.204580253780467,1.5677376960768732,4.570199039028946,4.181578721148203
5.819336330153991,1.910846029442054,5.819336330153991,1.910846029442054,3.045754849644032,3.045754849644032
5.164391543196382,7.992366243699221,6.532866908932242,7.992366243699221,6.4139873502514195,5.72974966738349
3.966911629140459,5.687539637109705,4.337256993349493,3.300834564062956,5.860314003984622,4.481788785356731
6.516544185429771,2.5313658636431784,4.094840847181512,1.613294926953252,3.007410839106704,3.75922703988587
2.9161639528815053,4.140347481205049,4.270314071644948,5.233368926766227,5.612091764161772,5.48152742756064
3.1772926260837693,5.389137682980898,5.547714871496838,2.4508395624500277,6.1059225284485645,3.451562345476595
2.9817702926891094,6.956440245653676,2.7263547804616026,6.463889525362395,6.987334976482283,6.868767372450396
8.273645219538396,7.565421863215546,6.4873602749087045,5.569238741365934,4.645888321838575,4.540939233228615
3.661414016655875,5.384415909342271,2.4406278754086594,5.499514737070054,5.861500946343198,6.529443430830698
3.914177177335504,3.1441137625025948,2.9453585643866242,3.950538308785146,4.614968292583545,5.502589872199261
3.0473766324967135,3.571108739839113,4.8940774715514355,4.625710279583699,5.261866053671199,4.865816404016132
3.376724101185669,4.7183388442647685,3.126663556695754,4.021161785694314,5.670807371539549,5.4472491144992805
3.5040782359464804,4.871990990221365,3.2357616408315875,5.074701245528654,5.683956377137442,5.919469802348534
5.127969113909844,4.604237006567444,3.5074492797087204,4.664119484416238,4.7381339463288,5.578335102353758
2.868137126735733,6.29897526657383,2.6659495870206267,5.471077447275025,6.715419069919049,6.402563930127199
5.47046423896121,5.162394066666328,4.8044669656212875,6.135196931691263,4.845964913852559,5.665364983034988
2.474321012980389,3.401526751260155,3.5633582064655114,3.7023613153231114,5.4636028691398835,5.0695015544288005
3.32225003949796,4.756708153228518,6.173139210713524,5.957640504604852,5.717229056865278,4.892250646945664
5.222849856960147,1.3813501642720538,5.239132684593828,1.1149804488343718,3.079250153655953,2.937923882120272
8.147622985305764,3.175345746406558,6.711543803232246,2.7412134440102536,2.5138613805503964,3.0148348203890034
4.968778717080088,6.209807684498285,5.833672278110459,7.302829130059463,5.620514483709099,5.734578425974502
3.4748943254254145,1.4924631381031936,3.4748943254254145,1.4924631381031936,4.008784406338889,4.008784406338889
7.751859991873209,2.608053884717834,4.866789843854736,1.470949969218149,2.428096946422312,3.302080062681706
2.6055842894484402,6.224756840768569,2.7206017236180555,4.597099681507659,6.809586275660064,5.938248978944801
5.868736723531949,5.611424928480075,4.949302920593889,5.091597281476149,4.871344102474062,5.07114718044113
5.253418035697452,4.369782752748062,4.266420312290524,2.0377191153146903,4.558182358525305,3.885649401512083
4.768617848779774,5.934343063339552,4.923261382072501,6.554862897540676,5.582862607279889,5.815800757734088
5.240506251826012,6.6218934014333115,3.5307818502140997,6.036371832433696,5.69069357480365,6.2527949911097975
4.147535403117677,6.826611834254706,2.9285423201767093,5.538068055298867,6.339538215568513,6.304762867561079
1.972635491099269,3.892130591874224,2.5165072000945274,4.018192721975647,5.959747550387478,5.75084276094056
6.105359916987593,5.268327296098946,4.717358157912691,7.87017158860103,4.581483689555677,6.576406715344169
2.6386619593239287,4.118874208188794,1.0934166830964842,4.551542450631279,5.740106124432433,6.729062883767398
3.169581988578957,3.2663697154376816,4.1072698113295605,2.9050822716144538,5.048393863429363,4.398906230142447
5.633420917088511,1.569111263309059,3.2045296569276243,2.0674257414279396,2.967845173110274,4.431448042250158
8.76099479346305,2.556783492866698,7.909063613156961,2.0012966860281525,1.897894349701824,2.0461165364355955
2.584060419579343,4.206527133457678,2.7191775595330263,6.062362774102239,5.811233356939168,6.671592607284607
2.907029151291665,4.724495482972478,3.573578335108507,4.618572954523913,5.908733165840406,5.522497309707703
6.030227746415305,3.2879144420569593,4.186040293600909,4.570679428857023,3.628843347820827,5.192319567628057
6.165765110428568,7.039742876195936,5.0675532194848145,4.7536793934935435,5.436988882883684,4.8430630870043645
3.80761283787661,3.650916013370376,4.290015942372262,5.233235514354007,4.921651587746883,5.471609785990871
5.686126174008727,7.4666473608108195,5.441752447179482,4.7147873689376105,5.890260593401046,4.636517460879064
3.7062657756615867,2.907029151291665,3.3320266520981288,1.8998412293790357,4.600381687815039,4.283907288640453
2.202622673119203,4.029234507373909,2.9051221674832437,3.498365074971723,5.913305917127353,5.2966214537442395
4.1393967511027805,2.541699322363604,4.2861620788866315,2.5797266482587777,4.201151285630412,4.146782284686074
4.304739024401432,5.036422429286539,4.565867697603695,4.565867697603695,5.3658417024425535,5.0
3.619518507246013,7.269820003253452,3.874113347286849,7.501266911883082,6.825150748003719,6.813576782298117
7.3649846343672465,4.131746096191444,7.1075823465937376,5.34684541977799,3.3833807309120982,4.119631536592125
3.5040782359464804,3.8777946439177557,2.0843217773754343,1.3597863985341663,5.186858203985638,4.637732310579366
6.516533484445718,4.556210180421672,5.527487687655894,4.990865198410161,4.019838347987977,4.731688755377133
4.365144217842408,2.2500868878040023,4.387190803303687,3.406727897626783,3.9424713349807976,4.509768547161548
2.0076337563007787,4.667896466697838,3.1844912489804513,6.365154918826461,6.33013135519853,6.5903318349230045
1.7704479513841624,4.446993489414901,4.949252323741046,6.612758599843469,6.338272769015369,5.831753138051211
5.202710255307288,7.699205331805835,5.635418393618565,7.109826988787038,6.248247538249273,5.737204297584237
4.459945169155131,3.196869616275656,2.6808481464380676,2.6055842894484402,4.368462223560263,4.962368071505186
7.782468066479304,5.1202584764050325,7.362671712039468,5.8447539593775115,3.668895204962865,4.241041123669022
1.847135972458818,6.142344957735103,4.677031268287678,6.837605933333672,7.147604492638142,6.080287332522996
0.955829947873407,4.671790226052259,1.3352595168194399,3.317640107288818,6.857980139089427,5.99119029523469
2.434578136784454,8.386705073046748,2.808817260347912,5.118834312320004,7.976063468131147,6.155008525986046
3.4216663529130145,8.51224448755599,3.936263658665574,7.539492219383895,7.545289067321487,6.801614280359161
2.8466638537194786,5.1331994551612095,4.720641619486846,5.931913363938948,6.143267800720865,5.605635872226052
2.9297306117707684,2.4338698101066187,4.000691919315964,4.216862193998693,4.752069599167926,5.108085137341365
7.354150118763442,7.310590364417118,7.226181004853597,5.753729990346388,4.978220122826838,4.2637744927463945
4.511186366121529,7.719225245852323,4.1297992165142325,5.281239079970385,6.604019439865397,5.575719931728076
4.213715055370308,3.903734988733458,2.5476885871456476,3.2669430278827076,4.845009966681575,5.35962722036853
6.039702980327144,3.1585003073119062,6.914254058539537,2.6075311691256515,3.5593986634923813,2.846638555293057
3.1896709933789733,4.252033767481214,3.527538284508736,2.9290650357688923,5.53118138705112,4.700763375630078
1.7704479513841624,3.967394448863851,3.66265542446242,3.400102587175127,6.098473248739844,4.868723581356353
2.667936362566628,3.870646617873917,5.31192694631406,3.385243923626476,5.601355127653645,4.036658488656208
3.8479099428947885,6.974749744702148,2.484664918410296,8.246270009653614,6.563419900903679,7.880802545621659
1.94340098372536,4.058458313763765,4.041612874669113,5.116354016066557,6.057528665019202,5.537370570698721
4.881688403272179,7.045557230876378,4.50744927970872,5.2195663953859945,6.0819344138021005,5.356058557838637
3.600343247213022,2.5256021058155778,2.914739788796476,2.0038168781503893,4.462629429301278,4.544538544676956
4.184480547996398,2.6022901268902334,4.963617466582253,2.94340098372536,4.208904789446918,3.9898917585715536
6.951199203418257,4.305261739993614,8.781043902394273,4.628241172689989,3.677031268287678,2.923598635147857
7.336365106142372,4.070672471941422,4.725096909566809,2.941488065561595,3.367153682899525,4.108195577997393
6.122205356082244,6.8922074730782565,7.563485684522387,7.220950663602233,5.385001058498006,4.828732489539922
8.7283892423269,2.0843217773754343,5.816042167595784,3.9544933659764645,1.6779662675242673,4.06922559919034
5.175830336965168,3.585309673562772,4.544382642867956,4.251044755571698,4.204739668298802,4.8533310563518715
3.257234913847842,3.571108739839113,2.3449277349855158,1.8667129626507042,5.1569369129956355,4.760892613832595
1.903658107529425,8.029311388577943,2.113556284749343,7.430838139838098,8.062826640524259,7.658640927544377
4.317640107288818,6.00714802604384,3.055097970985578,3.8725536016823376,5.844753959377511,5.40872781534838
3.102028769094142,3.5055024000315087,4.485362798378651,3.662706021315263,5.201736815468683,4.588671611468306
3.4573165825988,2.032498929829453,2.826649132602049,3.3152639166295166,4.2875911736153265,5.2443073920137335
2.0076337563007787,3.749785634139122,2.0095806359779895,2.948642025960778,5.871075938919171,5.469530694991394
3.4262256882693136,4.109041780905171,3.488092090093459,4.986582023942438,5.3414080463179285,5.749244966924489
7.168285302550805,4.678978147964889,5.423573336721436,5.089599804946095,3.755346422707042,4.83301323411233
4.511306053727901,7.56404829598336,4.524305419787426,3.730259240800078,6.52637112112773,4.602976910506326
7.18257065365443,4.051230495982345,4.879690926742125,2.936213061812731,3.4343299211639575,4.028261067535303
9.200890853686955,2.7939585967992615,9.196946497479688,3.8686598423279155,1.7965338715561532,2.335856672424114
1.786770674886632,4.410098941389023,2.9894809301939214,3.8135725723263905,6.311664133251195,5.4120458210662346
4.01295167974023,2.190244305823999,3.938210538342785,2.9362529576815213,4.088646313041885,4.499021209669368
7.076688021074656,2.0895122227580094,8.430838139838098,2.025903359480459,2.5064121008416764,1.7975326098211806
6.69720785527578,4.065656936660448,5.857644341280846,2.866702261666651,3.6842245406923335,3.504528960192903
6.001946879677211,3.5970490846548158,6.823269985377202,3.3339229349224975,3.7975511024888022,3.255326474772647
4.432708138311276,3.295604222811591,4.925258858602556,2.702894731899347,4.431448042250158,3.8888179366483957
5.673787702582315,3.0278103432888805,3.204580253780467,5.0455066340235355,3.677011320353283,5.920463190121534
3.062235296045364,2.2610517919982307,3.4379491805466937,3.055097970985578,4.5994082479764336,4.808574395219442
3.4748943254254145,5.897971230905858,4.102562185670378,6.014898559417441,6.211538452740221,5.956168186873532
3.033051385524298,2.810241424432941,5.24827818716772,2.481508934893018,4.888595019454321,3.6166153738626488
5.732959278667252,3.2917683055425915,6.42253343660515,2.163824053173364,3.7794045134376697,2.870645308284107
