AWAY_FORM_5_last_match_sum,HOME_FORM_5_last_match_sum,DIFF_FORM_5_last_match_sum
2.153773502039165,3.557770852848741,5.6949935680551835
3.2721777214185703,5.080210593585434,5.929774035292773
7.970326898767163,4.598724633379897,3.3699563660628904
4.097388413127723,3.9444122815589036,4.938086414024346
2.4923888839100083,7.5229221043353345,7.573024374975664
5.955688963821735,4.617244938287504,4.37072954451837
1.1505305994595516,2.7655242601264978,5.78007714827825
4.251826296310371,3.8039415038341073,4.789667482524241
1.682599816334709,4.129664608856295,6.2217134397016585
4.846778892676972,1.551039252966445,3.3352338125033123
1.4323325920293115,5.8647695163305915,7.239555680960965
1.200233688495607,3.7395043440323215,6.25785624863525
2.3557842734179326,3.881795907447248,5.762685889635616
3.543015248386137,8.820058290335385,7.724974320086979
2.3800549541129543,6.787969860009339,7.249315191699589
3.3122552709065554,2.7678605801430103,4.717690473925105
4.930532684736826,4.321294711993753,4.722510323674484
1.8020145577226554,5.02257248650456,6.623388727156096
3.3871990692531195,5.204693178842783,5.93737185229795
2.2109731830629595,5.754473097310283,6.799581846229243
2.7578431054243273,4.192851942920187,5.725264965556431
2.687534743366525,3.150383894208083,5.2223080080688815
5.799070712569159,4.368557620434375,4.319551582290222
5.220777099481256,5.319665673285806,5.094517721801569
6.2160069982634445,3.992072378044558,3.920279628634175
2.1440091951891915,1.632716289801221,4.707141910624023
3.314776757762285,3.6200976932907474,5.155906569210813
2.64624287997549,4.204926597798888,5.7863997613546445
4.47939912043773,3.3167633313587577,4.426485463837819
6.69239876375966,3.4573630937011495,3.41016660667772
3.5967124663805805,3.0624559682576256,4.729642853802863
2.6875234542650723,6.499233428096071,6.949150284783741
4.850679577553918,5.525068632349447,5.382525803263433
2.341937208066817,4.040873509157569,5.851527274413961
3.204024863894036,2.2894980977142576,4.524273013266721
4.450745848867075,4.0104536720711526,4.798285110273765
5.3274231702217625,5.8766509765989685,5.329256608009532
6.0387931109194435,3.285249119214068,3.642996802639145
1.3808839714408219,6.524549321110799,7.605084887418383
8.370342296010303,0.6953513241851819,1.160367245819324
3.8873548951372605,5.38643841411843,5.785006960695576
3.0551983122014956,3.0136764466171573,4.970920348226094
4.584621771778356,5.811169015212684,5.660956929981562
8.692511207403761,4.113417184905394,2.7643849064818857
8.026355649634123,7.759715083394553,4.972356675858039
5.699845599021047,4.547242642658281,4.460510450482006
5.029642891616481,3.7223820198233395,4.364917284053616
9.050461516787013,5.083292423275434,3.0883864479698677
4.635812625908184,3.0606063376324486,4.217440823009862
1.234919509478269,1.7537372079332134,5.216828175335806
4.544148941809412,3.132257492577827,4.2994872956534875
1.854011257801968,4.658857550730312,6.410255926997874
5.422407196037688,1.472737978340751,3.0116424899578176
2.350462989171537,4.033411118536456,5.843484512740803
1.4069300095303827,2.369200223777351,5.449561146493363
3.6505749745925247,5.5330368433320025,5.9770987733708125
1.937411018280467,8.7416195929299,8.474501609287408
5.5801618769801165,1.7948299993453807,3.1001125058666514
8.615701735891431,3.834375812287522,2.6582880899717978
3.1750551329871035,4.862906304297637,5.865506259500383
3.2708483214717408,2.7254824313184263,4.716210807368482
6.036551818500894,6.680042892644845,5.39462744544207
3.7645461505151,2.074894369332386,4.137830042307106
1.3532259413725134,4.413972257157361,6.530372317159273
3.492433385295861,2.0887736069691525,4.2788692395838925
5.462029032463801,8.783341130316531,6.761866013417153
4.849408253853179,6.574777295542397,5.924434351305334
4.228870430750876,2.9279564444274873,4.349259671728157
2.992442755922271,4.519587519515239,5.778320896628113
2.39128851119116,3.7446547382001882,5.674500484507144
4.959211521895969,2.2809848229562673,3.65631273932044
2.0181526229470608,5.1397592171435065,6.5774739370604545
8.793218413844567,7.911721120746083,4.673434110805485
7.433384778879398,2.6105531567839892,2.608935484930516
7.989771950017903,5.2032005532025245,3.672087647338477
2.5994032373161806,7.042763761878005,7.272778179345705
8.139145231157418,6.77010605528891,4.406570386600194
4.045176721160318,2.386944456247775,4.160665690328369
3.81185560005148,5.416951196002746,5.83788735070875
1.7927414999411413,2.5545788494372537,5.355328437603503
3.7307074879097097,2.438995800343752,4.342228192552344
4.899322828011753,8.534385267799776,6.910349143458427
4.320970652254067,3.494329516789723,4.595996079596073
9.520837945555737,4.145816505681866,2.3735461249729624
3.2083591140620227,8.709270991371614,7.832501125201965
1.9878997515543286,1.9820523078766565,4.964084782172216
1.6988589334554902,2.342012104553548,5.291909455001571
1.4412620713230488,8.396233032794619,8.540513304701639
4.719480850717998,4.70635411499358,5.024906222010321
1.5184670336004622,3.05318801603547,5.747382558665249
1.6705225663848893,1.4511938588563904,4.846500164442175
8.18532607459974,5.883507815342105,3.9266738894834297
4.7055976739886844,4.6891417630822865,5.022861329873501
2.436937441129256,1.9530002222509926,4.728172760845949
4.709160949105673,4.584429118649783,4.96711300880482
2.1016343939363287,1.7279858365026661,4.777116572717199
7.473259832003113,1.2323352874279827,1.878637480267173
7.4883007813146305,9.43141959223885,6.099101019315654
2.5143939363334287,5.303758486736847,6.417884306763548
2.3758569479997034,1.6868930450904993,4.62100664802068
4.339543779614012,2.5739041678692254,4.112239897161747
4.069256791839244,2.244340763579302,4.075284342010338
2.019066278412941,8.424108797202463,8.270601682690145
4.58342666859569,6.558018915307581,6.046658633037984
3.9751977105906526,5.580132515981095,5.841665872439798
3.956103760315874,1.7594182098927473,3.880906159106691
6.2891562284950835,4.773942356161065,4.287461262387721
3.5600594957087495,4.010795148276214,5.236688297860898
2.8014257842200943,5.2418119466524775,6.244718823219503
3.176625216915915,4.222303863751783,5.534406642521676
4.996808062823706,7.456551361774652,6.306599531519417
3.264996966791566,3.9363457271896656,5.343472283819641
5.686251285818954,5.746475945240549,5.085584529827594
3.057297330552567,7.000706526939661,7.025802598960641
5.168414823426886,1.921210073227662,3.3678643885521464
4.323647737506397,3.519510818669247,4.6076636821540795
2.6067252849645657,5.951929025009781,6.706685921029022
5.030556547082361,1.9232997051787684,3.436769638672766
3.612720667206128,2.0868599095492706,4.218699825315749
1.9898511372881176,3.393689220869723,5.691036290988255
6.052787870995076,4.961101131679424,4.500265554061932
2.4505105327751977,2.6893409701772177,5.101189303830668
3.151463494873819,4.494730106364559,5.6872632680012805
4.837351896125865,7.901812512450366,6.614652891303621
1.5713187156528425,5.2026874836421655,6.829769951752754
1.6991758792154599,3.6459251278578413,5.964117222713013
8.748598631763539,7.7460873438926985,4.609978336745924
1.4774182096732602,3.535986732038452,6.016534526737295
5.798408700853067,4.440157691038243,4.3567979280629485
3.026267361399965,2.26528639798973,4.599246803603141
8.732497843873801,4.618315770847381,3.0050623852244773
1.721971186973378,5.1036397632243204,6.704573312852587
4.347585169030358,3.753671613130513,4.716631398384529
2.529333936805151,2.5579764343846727,4.994669136070337
7.633925232890616,6.016186251884767,4.26638466817117
2.6139980610087514,4.260370781788172,5.8308543874943455
7.531079903990942,6.7427776370334005,4.691653039158803
3.447369100031091,3.647690990832985,5.1048982387444735
4.9823000941557325,5.014088795667291,5.054279988981027
5.0910820379372534,2.8756741852356202,3.8980830573863905
5.358963610687202,3.1275488107936975,3.896161826341693
5.097741587445857,4.017033442537466,4.483349228119725
9.15335875796399,3.7745403806879163,2.362900964904309
1.608155650707321,1.2336419130767493,4.765004525847269
2.0213447906089206,4.348642060456259,6.167963213778018
5.055442563171865,3.8212097335924056,4.403184156014239
4.503781495302103,6.641896220737234,6.129096294743795
4.971534721519388,4.9431065050256855,5.022974595850411
4.697937613989603,5.813178814825349,5.6062406918984
1.6534783190622768,2.043285720174888,5.160198717639787
8.723536676282706,5.919911873393142,3.6806403609332907
2.4904503821005974,7.141555546223067,7.3773261925075655
1.1487850679071179,5.35796493748221,7.117729908058132
2.095659098410171,5.467601236440174,6.708391909566619
5.527905061563199,6.723105743758115,5.667092419817996
2.6236224921575877,5.002861698319851,6.2089850521619425
1.981469737485205,8.270422312286696,8.209851029574105
8.660877604502524,5.59972365344858,3.5463639960564013
3.8585831729407767,2.8228464274662657,4.477244861047531
1.6286555043515323,2.1582574602490037,5.231697067221403
9.01565857046479,2.0311977314560807,1.5316949955799242
2.3878694700520624,3.2378701077748056,5.4148588219208245
3.1488391892671634,2.8118083831355514,4.8207546311835
2.1761739356635275,2.8051451449697358,5.295880318639259
1.935201766626924,8.389816966686432,8.29418130179299
4.469869515419819,8.579319901870901,7.144815291970062
4.457405398375679,4.619170316715467,5.10889372648818
3.9072203006897412,2.121111921686522,4.091464966407731
3.1921878577695235,3.424589818070325,5.115407824949798
9.067962173026345,4.7901357241974445,2.9286094727784016
6.115230291260157,8.35654042599076,6.220403989483735
6.320374556807972,5.029631520739718,4.403947820266211
7.591759850785858,5.564825857025667,4.054386162885336
2.297376605287093,6.271638673366608,7.0237472579683935
4.211961941059309,3.0164118465745005,4.403190920570925
0.8693315501276042,6.399472455170718,7.792278110774476
5.599308649419375,3.3835529045051627,3.9099182245309776
4.543565364275403,3.740356776521297,4.613341264473008
1.5140903972624624,3.5686403960462436,6.015329308454226
2.9577518793700577,6.387813918544046,6.758741489900483
4.5904827931247745,4.604721319737342,5.035967605016414
2.3173208641689547,3.838737840761119,5.7594073700336015
4.266716661534924,2.9226209248441175,4.327887661349967
7.490215601865917,3.2840319329057395,2.928253944685166
8.556946542102498,2.211501375643414,1.8503598711879086
4.86955113580829,3.9055473623305237,4.5381334643728275
2.548521987015188,2.726885341554851,5.072326414515433
8.384071016799588,3.454844748098927,2.576547381287198
6.937974766207973,2.2029736157820117,2.642513760587963
7.5330718433374715,3.4303321611964495,2.9826080408551654
5.122096872309667,3.203482916140476,4.051858243793854
3.5901296188066407,3.5572084878112045,4.9880011845997645
7.148150285874551,3.6387520555517736,3.2794653894703796
6.636788991747863,6.850735716326609,5.187322288377507
4.6761840944929425,3.0054865761537966,4.16915508802135
3.8118889479758487,2.209428782003506,4.18390965401532
3.7202803934125157,3.089253244939679,4.682664162328651
4.259728877164897,4.669414574193164,5.232061153714959
4.12794472972452,7.1138837752499295,6.55739268726422
4.9369893315337565,4.663488123867538,4.895785869391324
5.156308275318568,3.0649593734418645,3.9635961051558493
1.1538343504677337,2.5614781537200693,5.673235143174209
7.454155456247041,2.9453805955632046,2.7713701067921876
4.2132292448921564,2.7723175658567176,4.276699998508668
5.384019908007747,1.5866941753401211,3.0892910383298515
5.233510777894005,5.2669303038809545,5.061059585383299
6.128742360534342,3.8185945727141575,3.8737607954937525
4.140935593880305,3.555865344376562,4.71630622696331
8.454038603052862,4.301346020376332,2.9786215918402843
5.911092862998825,8.109552801242621,6.193482412877137
4.763320668989781,3.7996103246229143,4.535773466158925
3.0325793852504734,2.4423660446531614,4.687452471008711
2.0970708531079376,2.620186049684379,5.239425578441721
2.835538001383358,3.3213493016900624,5.237647277895412
7.003070720675091,3.907981286748045,3.489674320678704
3.776184677008776,1.3997118681347742,3.7839454114294626
6.7259481550524685,8.592290979795493,6.04148928816532
7.712738002414041,6.692307378898972,4.576250307940348
5.355546518682554,5.557995770558668,5.151104832058324
5.160665103689462,5.48398936538978,5.208827091993026
3.9083567303795945,4.2280661553009065,5.177358329404135
3.801728668696133,6.989574386832333,6.653794211699665
4.990705175216771,8.068982962456207,6.625403021572507
3.3159339391156895,5.904275274027409,6.333175071308751
2.3759558922007216,3.041834756357829,5.319634655240582
4.6989381244800805,8.340162749991768,6.908789552755404
7.09642645110118,4.917803142134584,3.964457695621968
3.313318215919879,2.1161051113180416,4.381089307430405
3.727519710709302,1.9523404372961335,4.092852417173643
2.0332635348528445,3.752957031186646,5.854933642605752
7.326381714574679,3.191461745202267,2.9611280645483786
3.407154036520807,6.371937317852385,6.529444095158011
3.234621803666685,6.081806570617392,6.464725645367899
3.4524349733006785,6.6793363009743825,6.665675906872956
2.5007702837129218,6.333411998419164,6.955528877655141
4.843018862959907,2.3272964710870183,3.737361391683635
4.438932524000687,6.044626440129173,5.85302007327834
3.309779387478973,4.66019863536593,5.694694143123204
6.037442368080261,5.897921033520028,4.990887574393181
4.768715755312191,5.197404391028423,5.2538925638543805
3.036740536673781,4.00651047418328,5.4919573646772
8.204949613891706,4.931071262558769,3.4258942924813347
8.483993093038563,3.588692439055365,2.5964033232321935
2.250848236186676,5.859493763549002,6.834116882095839
6.261721500334354,3.7726622067250406,3.7846485941364727
1.935210349037769,6.435887199900964,7.286631759472719
1.6103693667016152,3.972218643667247,6.176064457171794
4.3445034763155865,3.043209123256554,4.351797118950711
6.665415388946093,8.776733285563505,6.166379859717228
3.230252583139121,4.883830949702043,5.849138339064607
6.512018639429777,5.94610431949798,4.782236776860548
2.3757629219437444,2.5336831451200266,5.057700847003057
4.524449281298411,6.663232697689409,6.129929695478291
7.213039529143065,6.400913577208048,4.671849813395784
8.647253951882014,3.8881275523707317,2.6704811902889083
3.205375015504419,3.2524200304670425,5.020140126423644
1.9384025166996297,7.2397128376029745,7.6995544598303525
3.130822723808887,2.7698836414391974,4.808000398865125
2.4352411151635183,3.8398313473721113,5.701953226976058
5.320980272228261,3.2527240985876786,3.9793967596631266
6.364495382639865,8.101798782093928,5.966405212623779
5.597212640739163,7.025709900219738,5.789030413492457
5.118688053132707,3.9959700985505227,4.462182016683341
4.321134147877694,4.02922991294888,4.871737420260412
3.169614367919289,3.0625177938584307,4.93981151540165
7.7705709583262506,7.9644648944532435,5.203784839500997
1.5292904412229822,4.700481483715933,6.591485414434675
2.754580975168201,5.949192606836435,6.632528321772271
5.25973849713909,1.7770757799845684,3.24860922110203
7.065641314995465,6.070490122547453,4.573988196414642
1.6320860727682494,5.674414682438934,7.04311824602254
4.915094240021448,3.7040961097240523,4.411847289061516
7.965752891197561,4.4703108053935114,3.305990141419686
2.8511756191408715,1.8662126096271314,4.479611100316476
2.6873001523574933,4.09405921882634,5.709030303729915
2.7540660448416183,3.635851996104288,5.439905887535483
4.051995893001529,5.014015695025401,5.511961799901593
1.3979433176107134,1.9276866116131646,5.226315875488569
5.429066745546293,3.470633939753451,4.038582441414442
2.109467714248419,3.3253314433807293,5.596934931948174
4.603801892141982,5.944870212257934,5.7204632284039425
8.036207366804586,2.220502605134422,2.11121054306675
3.7719219842579825,4.596510761865305,5.4344743994000515
2.306285861661543,7.650870922783362,7.730565932267884
4.543604636148514,4.566145116725719,5.039140306581995
5.1430539725030435,3.724823599406774,4.310376835194143
3.8215422267753913,2.195753418333156,4.172108427435399
1.5771549714857382,4.416104354648148,6.4212962838387435
2.254884096720149,4.492872016856989,6.127431688371902
3.7450908159665897,4.578412419138536,5.4383431942272615
2.0096013587736836,3.857672556508643,5.920572321034809
4.857063912877637,3.837634698652406,4.5092580951950945
3.379737447624958,5.613750623515065,6.151973820905117
4.884592085119809,4.461412943573627,4.817365653577946
6.3660304962091,5.991610717237823,4.877529894635723
4.60745870028833,3.3984263675243356,4.4055884008601485
3.5595265150652047,4.376146413242992,5.425344178156809
2.5106867970850697,4.035469510744056,5.765714116268221
5.457713407984385,1.2656370574713645,2.887479718310722
3.39652392848891,2.4563244243541393,4.51558555561829
2.108919634757595,3.6291534631304923,5.753870640538453
5.062518384845025,5.52868439588446,5.280163340916172
3.6569006364234315,4.886080750640639,5.6403830963755714
4.4016405366762505,2.594997917867357,4.0925646436711
8.465461586430674,4.431596060551861,3.040164892119386
2.5837039752113675,2.3123990205082587,4.8412863283117415
1.2213657086289982,7.054418633127776,7.956797059699756
1.6416993891838558,4.631582330195425,6.500651124137606
4.857397689732304,4.567054499857786,4.885219729807332
7.066643447921151,6.409083577715627,4.748091100319948
3.2779822889541057,4.8855915647122075,5.826562681465633
1.5283773134407088,3.895660761256831,6.176928286168469
8.690321172667591,4.807999607385092,3.123624363154242
4.110637043742168,5.328082020622599,5.6450582651034935
2.003181525406779,5.173439150278281,6.6022069576395
3.6636126258929487,4.302597938773133,5.33620738598357
5.454597853309271,2.1491448728134697,3.3445940582029774
2.983780975541891,5.576659843749347,6.3276627047390726
2.6895853149459494,7.690854808504035,7.5625962677471605
5.6065716479742855,2.788334465580085,3.5994199271280825
3.6913050096893087,2.1455489792342406,4.2102985596505995
3.3345659799884917,4.382128692964242,5.539111907398523
4.524978488112029,3.336155404929334,4.41405946990428
6.102121610226148,5.128447698611364,4.562285212813918
2.04015767537048,5.919808522001443,6.96888021566319
1.5854354224488558,5.793989547815016,7.1277297265056285
4.403971488833141,2.8250652285186555,4.21005216831376
7.901079197647824,1.554237204131736,1.8341347878341372
8.70406109361041,5.505966680810394,3.476771410913264
5.3741744243691825,8.352726186920712,6.5830444977883635
4.598069044850856,8.474745956020934,7.027816135724817
4.554240375121574,7.155884343216286,6.369308345203054
3.0655868197613296,4.960941297799424,5.969917643700133
2.1941318384520203,3.0355633304572742,5.40586014717677
9.032638021585715,2.3742133796491145,1.7002171970484126
1.981469737485205,3.1779771917503203,5.583927962041353
4.748479340327719,6.8487705525880145,6.115377268407688
1.643250328044103,5.099409366529217,6.741123400787831
2.547111916088264,4.8547200992111765,6.170239740307544
1.3627830786542896,1.3296208101449216,4.935222014997388
6.404160017780382,5.796902043820269,4.758368096298075
1.937411018280467,2.5579764343846727,5.285901471814603
5.283418612712183,3.959510162652483,4.362332246545462
2.1528587794339655,4.74023217227648,6.305180669300126
8.747151995654114,4.183454606242142,2.77361590857852
2.06585241397202,2.2735106235122866,5.076021942456274
7.249267114087437,5.764622295293803,4.325921391515539
3.923017115691806,2.871765771921741,4.470767975705092
4.803395342762951,6.284424888826598,5.7973527583390165
3.9080347290500717,2.3916042485217255,4.230543826089346
3.464088435814414,1.8416370749801882,4.165379120211165
2.1456605552056267,5.273433779026281,6.5836680719779315
5.490851068646214,5.056953483259409,4.82617073904155
7.961348172626814,6.1275605702689955,4.162719368282877
3.621707359125798,5.1663164924996305,5.802202327152257
3.6495151360143057,3.5627420530754814,4.961636269100861
8.416601684457738,7.888623255938185,4.846823093584894
1.7584143562935344,4.093635094021485,6.165833238478349
5.250168227685413,2.5644196843783633,3.6593123575999993
1.7291992151687117,5.620694165819806,6.967636529089749
3.717392779353955,9.084109673101603,7.775337020243018
3.773997593742288,3.8383110687953663,5.042486948845879
6.719893897660621,6.8317641807538685,5.136651109544229
2.0609383960158496,3.8252732357321713,5.878607222240908
3.2329765663591203,4.320375453506664,5.557251869961442
7.222849968542747,6.584084682985347,4.761475288721079
8.758667000449101,1.9892052164051193,1.6364840945844503
5.374742286424389,3.1258973043166445,3.887546950484804
2.4933786246790266,5.913859459812494,6.742823077315891
6.657450120748787,5.770619530816267,4.62019408985106
2.5334939216280485,9.100869292139537,8.366469888334368
2.9947822904900088,6.042089164319952,6.56224891251767
5.418705728990408,2.8079306110525866,3.7019567128371467
5.111060686463065,6.260953992633707,5.633875370685485
2.5944779302585577,4.873435802638792,6.156585926642341
7.141731069139175,4.678428818242015,3.818733798462339
6.4902815754271534,4.808324029895724,4.20623440003279
7.968856581399613,2.4831488201908916,2.27978155549348
2.515067834397694,2.3618233733911818,4.900541739321021
2.92653344023414,3.781703975895588,5.4302587856166875
5.176569455816562,8.905641458107137,6.9653793978531775
7.028171456261329,2.344714573634698,2.671224864260055
0.8321387486488017,1.4688871430176094,5.268117424000557
4.633850442840649,2.6341593830977605,3.9985085524379897
2.918630859379614,5.728631825992215,6.438081715169044
4.651638088790007,3.2132409364747585,4.288360670936125
5.470412116037559,1.3257925704056768,2.9122510540918545
1.667365280134688,4.511587720284606,6.426147925608674
3.948429878892954,1.8676713977105588,3.940502625746924
2.5192999472503637,3.0282403699785934,5.242097908909911
8.660766021156203,4.002167152338801,2.7226377128121837
2.933830903340132,6.2966569870646705,6.723505724396316
3.7534304841944177,6.973031718324522,6.669027190078818
7.166073307251387,8.160177429937466,5.602123389344203
2.4530642591560605,4.0836650899790925,5.818917100150589
2.029502888504255,2.401217375393991,5.159758373824355
2.2968124281138964,4.661252729565138,6.193628144124337
4.704867322113538,1.878116077117531,3.5737132106523237
0.5635736111683429,2.4147019288459384,5.887964400976955
7.672611416363567,4.353655216328022,3.390065306928759
1.1268915988300199,4.158698352636836,6.510099030868486
6.352256961553457,1.8328769689587703,2.739852506863213
8.283956321512392,3.4105010224030354,2.602938995390997
4.412457821589898,3.8384752438512932,4.728442421751602
1.3243046813810624,5.448423387771607,7.078017368382691
4.5017031791271895,1.0971750551736257,3.2709793058685213
3.726851465461311,3.1843932578585075,4.728490142944354
7.0371705403376685,6.208804369881852,4.6593179618860665
2.744782765097968,3.36224302920532,5.3033866945575765
5.5610195055154845,4.844352867750725,4.682019462469011
2.1442500197301246,6.247009686550248,7.086387202294146
4.086956928169076,2.230514564821838,4.059446198203181
6.649045039687748,4.870613922697723,4.160240925611332
4.255371521110397,1.8484182072062043,3.779556169913108
2.354929180621835,8.733262447580818,8.264768889849123
5.841492752733342,2.957921840786439,3.571284113809908
1.3193906634248922,4.4536765449693,6.567493176910281
4.0741708097954135,6.1714140043832995,6.09786479482481
1.6289842256366462,6.473475155868515,7.456680507762599
3.4259438153958532,3.4030601052221603,4.989295609484731
2.3514500232499467,3.045911592337703,5.333794025392121
8.26135726607367,2.766480814655502,2.281968476411396
8.511815000934067,4.995063610147026,3.3079109778732803
5.0125986442938695,3.917037056587789,4.4736772466958294
3.6970678456497588,3.7287362603307206,5.023834867988225
1.521084489043691,2.5865341754530866,5.5054643471863125
2.839370917945243,2.2068939318718734,4.661091712238915
2.805186430568683,4.072041442193404,5.639675525457798
2.225481151730932,3.956617758370913,5.865378345911244
8.544356710705035,5.111643451409732,3.3520145933155545
4.528750423562071,4.964873493571666,5.2520533167075225
1.3118088760395628,2.492363835548764,5.559871157007436
2.9670374667327355,2.284030644755046,4.638054022774957
4.69017143875814,5.282684606694497,5.336512004096373
3.981939997053761,2.130669170711784,4.059630288085925
3.2756451032653144,6.053536902932194,6.4299644732170025
2.865143442736845,1.8118696595713386,4.444716801272809
1.315923281578148,4.3414696879390124,6.511339617188251
7.397000788860548,4.465622072032382,3.583404441756425
1.0760278711623807,3.329958351141055,6.107784132186779
4.793108789074994,3.190836664604705,4.2072028110357085
5.095282535112973,3.2078079969740663,4.067281412376584
2.480918317380712,3.4921449923293104,5.500194836026759
2.7902040439269493,4.362228257887793,5.796682062826945
3.2396597971258467,4.098598717549528,5.439604312923298
4.142229396484913,4.716433832210381,5.314117655754142
6.08048590760771,3.398315494014025,3.680786264978914
3.8982872532947948,3.110227422687806,4.605898254934622
1.649665760436382,2.950003162147604,5.629624051869791
3.077435601410987,8.297214659430951,7.684439727717246
1.256631297399843,3.869391900520117,6.297084642550173
3.4905751293784864,4.666441270803105,5.60895974566805
3.2398290861247006,2.0465780794152697,4.381395071389432
7.131604137783827,3.8145261410365916,3.3782443056248015
7.785375473558285,5.310979032587609,3.8282289274076398
8.376181833905417,5.580724464939353,3.676640380453514
3.5299864624010917,1.6367571963570908,4.027310134306055
1.6155748060891826,4.021227831341346,6.198774949571829
3.201723245811543,4.219327522719725,5.520523394443244
5.172614672610585,2.7391749919838904,3.7875822296073127
3.156400577456586,4.7998183318364305,5.8421531387543055
1.4551864624570126,8.290290047333206,8.479032778724093
6.478157996453187,6.090819796450241,4.873519213299977
4.323635961981253,5.567522378353015,5.663728141144874
4.14644693817391,6.238655657310385,6.0969773830430345
2.290393211378518,2.0412637964055924,4.84578724850428
4.628268760352115,4.2669848935772645,4.843222473273223
6.626617622126822,8.61494135136908,6.102040641568133
6.199361434820212,3.3506699319793563,3.5977297793667615
4.946752529984495,0.8569166693610017,2.9281209055170643
2.5282080941649214,3.917624076008248,5.696326367814137
5.684587998194428,3.7240249313856926,4.043524533855473
2.8478007645198034,1.8416170618263838,4.46858885218813
2.560095554479961,1.0943692347007778,4.224823967111978
6.415393574858585,5.166740617304486,4.4278978648896565
3.619735060160126,4.847069337501072,5.638552689093613
